symbol,pred_date,entry_date,prob,mae,none__ret,none__days,none__hit,none__exit,predlow_close__ret,predlow_close__days,predlow_close__hit,predlow_close__exit,predlow_touch__ret,predlow_touch__days,predlow_touch__hit,predlow_touch__exit,ema_close__ret,ema_close__days,ema_close__hit,ema_close__exit,ema_touch__ret,ema_touch__days,ema_touch__hit,ema_touch__exit,fixed_8pct__ret,fixed_8pct__days,fixed_8pct__hit,fixed_8pct__exit,fixed_12pct__ret,fixed_12pct__days,fixed_12pct__hit,fixed_12pct__exit,fixed_15pct__ret,fixed_15pct__days,fixed_15pct__hit,fixed_15pct__exit,fixed_20pct__ret,fixed_20pct__days,fixed_20pct__hit,fixed_20pct__exit,fixed_25pct__ret,fixed_25pct__days,fixed_25pct__hit,fixed_25pct__exit
TBOTEK,2024-06-25,2024-06-26,0.6326530612244898,-0.0582430424798277,-0.0181003971049577,5,False,2024-07-02,-0.0181003971049577,5,False,2024-07-02,-0.0181003971049577,5,False,2024-07-02,-0.0181003971049577,5,False,2024-07-02,-0.0181003971049577,5,False,2024-07-02,-0.0181003971049577,5,False,2024-07-02,-0.0181003971049577,5,False,2024-07-02,-0.0181003971049577,5,False,2024-07-02,-0.0181003971049577,5,False,2024-07-02,-0.0181003971049577,5,False,2024-07-02
GRSE,2024-06-25,2024-06-26,0.6197411003236247,0.0,0.22109139534422595,5,False,2024-07-02,0.22109139534422595,5,False,2024-07-02,0.22109139534422595,5,False,2024-07-02,0.22109139534422595,5,False,2024-07-02,0.22109139534422595,5,False,2024-07-02,0.22109139534422595,5,False,2024-07-02,0.22109139534422595,5,False,2024-07-02,0.22109139534422595,5,False,2024-07-02,0.22109139534422595,5,False,2024-07-02,0.22109139534422595,5,False,2024-07-02
JYOTICNC,2024-06-25,2024-06-26,0.6197411003236247,-0.03657314742567652,-0.01886089719668438,5,False,2024-07-02,-0.01886089719668438,5,False,2024-07-02,-0.01886089719668438,5,False,2024-07-02,-0.01886089719668438,5,False,2024-07-02,-0.01886089719668438,5,False,2024-07-02,-0.01886089719668438,5,False,2024-07-02,-0.01886089719668438,5,False,2024-07-02,-0.01886089719668438,5,False,2024-07-02,-0.01886089719668438,5,False,2024-07-02,-0.01886089719668438,5,False,2024-07-02
POCL,2024-06-25,2024-06-26,0.6197411003236247,-0.05548996458087363,0.12491143777210012,5,False,2024-07-02,-0.04085003020771838,2,True,2024-06-27,-0.04014167650531286,2,True,2024-06-27,0.12491143777210012,5,False,2024-07-02,0.12491143777210012,5,False,2024-07-02,0.12491143777210012,5,False,2024-07-02,0.12491143777210012,5,False,2024-07-02,0.12491143777210012,5,False,2024-07-02,0.12491143777210012,5,False,2024-07-02,0.12491143777210012,5,False,2024-07-02
AWFIS,2024-06-25,2024-06-26,0.5978260869565217,-0.08064962147451837,-0.0524819450966969,5,False,2024-07-02,-0.0524819450966969,5,False,2024-07-02,-0.07330949869187986,4,True,2024-07-01,-0.0524819450966969,5,False,2024-07-02,-0.0524819450966969,5,False,2024-07-02,-0.07999999999999996,4,True,2024-07-01,-0.0524819450966969,5,False,2024-07-02,-0.0524819450966969,5,False,2024-07-02,-0.0524819450966969,5,False,2024-07-02,-0.0524819450966969,5,False,2024-07-02
INOXGREEN,2024-06-25,2024-06-26,0.5978260869565217,-0.041098269423997524,-0.001849753319183578,5,False,2024-07-02,-0.001849753319183578,5,False,2024-07-02,-0.001849753319183578,5,False,2024-07-02,-0.001849753319183578,5,False,2024-07-02,-0.001849753319183578,5,False,2024-07-02,-0.001849753319183578,5,False,2024-07-02,-0.001849753319183578,5,False,2024-07-02,-0.001849753319183578,5,False,2024-07-02,-0.001849753319183578,5,False,2024-07-02,-0.001849753319183578,5,False,2024-07-02
OMAXE,2024-06-25,2024-06-26,0.5978260869565217,-0.08877380084434594,0.07374778118369996,5,False,2024-07-02,-0.04758205519016889,1,True,2024-06-26,-0.02374784047951073,1,True,2024-06-26,0.07374778118369996,5,False,2024-07-02,0.07374778118369996,5,False,2024-07-02,-0.07999999999999996,2,True,2024-06-27,0.07374778118369996,5,False,2024-07-02,0.07374778118369996,5,False,2024-07-02,0.07374778118369996,5,False,2024-07-02,0.07374778118369996,5,False,2024-07-02
POWERINDIA,2024-06-26,2024-06-27,0.6733524355300858,-0.03859699033500075,0.09969276823696238,5,False,2024-07-03,0.09969276823696238,5,False,2024-07-03,0.09969276823696238,5,False,2024-07-03,0.09969276823696238,5,False,2024-07-03,0.09969276823696238,5,False,2024-07-03,0.09969276823696238,5,False,2024-07-03,0.09969276823696238,5,False,2024-07-03,0.09969276823696238,5,False,2024-07-03,0.09969276823696238,5,False,2024-07-03,0.09969276823696238,5,False,2024-07-03
INOXGREEN,2024-06-26,2024-06-27,0.6401869158878505,-0.0838248324972336,-0.05801172331509863,5,False,2024-07-03,-0.05801172331509863,5,False,2024-07-03,-0.05801172331509863,5,False,2024-07-03,-0.05801172331509863,5,False,2024-07-03,-0.05801172331509863,5,False,2024-07-03,-0.07999999999999996,4,True,2024-07-02,-0.05801172331509863,5,False,2024-07-03,-0.05801172331509863,5,False,2024-07-03,-0.05801172331509863,5,False,2024-07-03,-0.05801172331509863,5,False,2024-07-03
EMSLIMITED,2024-06-26,2024-06-27,0.6326530612244898,-0.03978048553138358,0.016765737554213844,5,False,2024-07-03,0.016765737554213844,5,False,2024-07-03,0.016765737554213844,5,False,2024-07-03,0.016765737554213844,5,False,2024-07-03,0.016765737554213844,5,False,2024-07-03,0.016765737554213844,5,False,2024-07-03,0.016765737554213844,5,False,2024-07-03,0.016765737554213844,5,False,2024-07-03,0.016765737554213844,5,False,2024-07-03,0.016765737554213844,5,False,2024-07-03
SKYGOLD,2024-06-26,2024-06-27,0.6326530612244898,-0.07692311275192254,0.02045171417773428,5,False,2024-07-03,0.02045171417773428,5,False,2024-07-03,-0.07661784382135961,2,True,2024-06-28,0.02045171417773428,5,False,2024-07-03,0.02045171417773428,5,False,2024-07-03,0.02045171417773428,5,False,2024-07-03,0.02045171417773428,5,False,2024-07-03,0.02045171417773428,5,False,2024-07-03,0.02045171417773428,5,False,2024-07-03,0.02045171417773428,5,False,2024-07-03
INDIACEM,2024-06-26,2024-06-27,0.6256410256410255,-0.03473682068941886,0.009298224198190708,5,False,2024-07-03,0.009298224198190708,5,False,2024-07-03,0.009298224198190708,5,False,2024-07-03,0.009298224198190708,5,False,2024-07-03,0.009298224198190708,5,False,2024-07-03,0.009298224198190708,5,False,2024-07-03,0.009298224198190708,5,False,2024-07-03,0.009298224198190708,5,False,2024-07-03,0.009298224198190708,5,False,2024-07-03,0.009298224198190708,5,False,2024-07-03
AIIL,2024-06-26,2024-06-27,0.6197411003236247,-0.05150214592274682,-0.024892716960333905,5,False,2024-07-03,-0.024892716960333905,5,True,2024-07-03,-0.023605150214592308,1,True,2024-06-27,-0.024892716960333905,5,False,2024-07-03,-0.024892716960333905,5,False,2024-07-03,-0.024892716960333905,5,False,2024-07-03,-0.024892716960333905,5,False,2024-07-03,-0.024892716960333905,5,False,2024-07-03,-0.024892716960333905,5,False,2024-07-03,-0.024892716960333905,5,False,2024-07-03
